"","countrycode","year","gii","scenario"
"15066","TZA",2060,0.466931696459669,"SSP2"
"15067","TZA",2060,0.552411308544096,"SSP3"
"15068","TZA",2060,0.547041252983407,"SSP4"
"15069","TZA",2060,0.122495547487128,"SSP5"
"15070","TZA",2065,0.0953834552555982,"SSP1"
"15071","TZA",2065,0.428655340649985,"SSP2"
"15072","TZA",2065,0.552026153918561,"SSP3"
"15073","TZA",2065,0.545680259012178,"SSP4"
"15074","TZA",2065,0.0930535836022489,"SSP5"
"15075","TZA",2070,0.0721602513535927,"SSP1"
"15076","TZA",2070,0.391190437681587,"SSP2"
"15077","TZA",2070,0.551699460615948,"SSP3"
"15078","TZA",2070,0.544402182587555,"SSP4"
"15079","TZA",2070,0.0701913251389316,"SSP5"
"15080","TZA",2075,0.0472333212401923,"SSP1"
"15081","TZA",2075,0.389209059655142,"SSP2"
"15082","TZA",2075,0.551419860884151,"SSP3"
"15083","TZA",2075,0.543206089640533,"SSP4"
"15084","TZA",2075,0.0526788047623375,"SSP5"
"15085","TZA",2080,0.035325795392252,"SSP1"
"15086","TZA",2080,0.352969910791585,"SSP2"
"15087","TZA",2080,0.551174192230151,"SSP3"
"15088","TZA",2080,0.542079275378324,"SSP4"
"15089","TZA",2080,0.034190481488436,"SSP5"
"15090","TZA",2085,0.0263499940095492,"SSP1"
"15091","TZA",2085,0.318286260078646,"SSP2"
"15092","TZA",2085,0.550935802234288,"SSP3"
"15093","TZA",2085,0.540990285575226,"SSP4"
"15094","TZA",2085,0.0254548712865312,"SSP5"
"15095","TZA",2090,0.0196191125903183,"SSP1"
"15096","TZA",2090,0.285450625957879,"SSP2"
"15097","TZA",2090,0.550667545394171,"SSP3"
"15098","TZA",2090,0.539898218760763,"SSP4"
"15099","TZA",2090,0.0189219366263367,"SSP5"
"15100","TZA",2095,0.0145908601858882,"SSP1"
"15101","TZA",2095,0.254711410879639,"SSP2"
"15102","TZA",2095,0.550380125907712,"SSP3"
"15103","TZA",2095,0.538811260992508,"SSP4"
"15104","TZA",2095,0.0140529893038892,"SSP5"
"15105","TZA",2100,0.0108444722925743,"SSP1"
"15106","TZA",2100,0.226236970314009,"SSP2"
"15107","TZA",2100,0.550065933737625,"SSP3"
"15108","TZA",2100,0.537720211994477,"SSP4"
"15109","TZA",2100,0.0104285961031393,"SSP5"
"15110","UGA",2020,0.457399685205032,"SSP1"
"15111","UGA",2020,0.496597381052297,"SSP2"
"15112","UGA",2020,0.584480502706466,"SSP3"
"15113","UGA",2020,0.582095975944031,"SSP4"
"15114","UGA",2020,0.457186745473114,"SSP5"
"15115","UGA",2025,0.418286264704225,"SSP1"
"15116","UGA",2025,0.495124285169292,"SSP2"
"15117","UGA",2025,0.581938575555731,"SSP3"
"15118","UGA",2025,0.578155857787345,"SSP4"
"15119","UGA",2025,0.417662807600927,"SSP5"
"15120","UGA",2030,0.346259775565352,"SSP1"
"15121","UGA",2030,0.493572731378716,"SSP2"
"15122","UGA",2030,0.579841905577074,"SSP3"
"15123","UGA",2030,0.575246879371335,"SSP4"
"15124","UGA",2030,0.345099688891507,"SSP5"
"15125","UGA",2035,0.311106005501206,"SSP1"
"15126","UGA",2035,0.45525850989721,"SSP2"
"15127","UGA",2035,0.578063924701391,"SSP3"
"15128","UGA",2035,0.533216103223522,"SSP4"
"15129","UGA",2035,0.309336135035547,"SSP5"
"15130","UGA",2040,0.249393871320492,"SSP1"
"15131","UGA",2040,0.453349673679221,"SSP2"
"15132","UGA",2040,0.577071473914184,"SSP3"
"15133","UGA",2040,0.532279517781037,"SSP4"
"15134","UGA",2040,0.247208243243332,"SSP5"
"15135","UGA",2045,0.174221496820856,"SSP1"
"15136","UGA",2045,0.415227703615962,"SSP2"
"15137","UGA",2045,0.576452724483128,"SSP3"
"15138","UGA",2045,0.531213650317071,"SSP4"
"15139","UGA",2045,0.172044697142536,"SSP5"
"15140","UGA",2050,0.134298961599823,"SSP1"
"15141","UGA",2050,0.41302872216996,"SSP2"
"15142","UGA",2050,0.576218204978029,"SSP3"
"15143","UGA",2050,0.530050917567635,"SSP4"
"15144","UGA",2050,0.132151950293749,"SSP5"
"15145","UGA",2055,0.0897173472298081,"SSP1"
"15146","UGA",2055,0.375720121673689,"SSP2"
"15147","UGA",2055,0.575898770689496,"SSP3"
"15148","UGA",2055,0.528741430435637,"SSP4"
"15149","UGA",2055,0.100465123572437,"SSP5"
"15150","UGA",2060,0.0676820135294424,"SSP1"
"15151","UGA",2060,0.339801004976253,"SSP2"
"15152","UGA",2060,0.575543698763451,"SSP3"
"15153","UGA",2060,0.490689271787494,"SSP4"
"15154","UGA",2060,0.0661388006814304,"SSP5"
"15155","UGA",2065,0.0441830658350181,"SSP1"
"15156","UGA",2065,0.305647100031372,"SSP2"
"15157","UGA",2065,0.53940063051656,"SSP3"
"15158","UGA",2065,0.489316815640063,"SSP4"
"15159","UGA",2065,0.0430408074109864,"SSP5"
"15160","UGA",2070,0.0329993634731696,"SSP1"
"15161","UGA",2070,0.273524683204254,"SSP2"
"15162","UGA",2070,0.539498256348085,"SSP3"
"15163","UGA",2070,0.488007144469392,"SSP4"
"15164","UGA",2070,0.0320625333476216,"SSP5"
"15165","UGA",2075,0.0213108446585232,"SSP1"
"15166","UGA",2075,0.243626824978941,"SSP2"
"15167","UGA",2075,0.539643264877459,"SSP3"
"15168","UGA",2075,0.486773333275186,"SSP4"
"15169","UGA",2075,0.0206563248881771,"SSP5"
"15170","UGA",2080,0.0158484983626178,"SSP1"
"15171","UGA",2080,0.216057442000231,"SSP2"
"15172","UGA",2080,0.539834938156197,"SSP3"
"15173","UGA",2080,0.526541010576686,"SSP4"
"15174","UGA",2080,0.0153312321943913,"SSP5"
"15175","UGA",2085,0.010178983959521,"SSP1"
"15176","UGA",2085,0.190849424439398,"SSP2"
"15177","UGA",2085,0.540031419084211,"SSP3"
"15178","UGA",2085,0.525816670344107,"SSP4"
"15179","UGA",2085,0.00982910106191277,"SSP5"
"15180","UGA",2090,0.00754921457783707,"SSP1"
"15181","UGA",2090,0.167986678118825,"SSP2"
"15182","UGA",2090,0.539824192322071,"SSP3"
"15183","UGA",2090,0.525113098637987,"SSP4"
"15184","UGA",2090,0.00727883428257247,"SSP5"
"15185","UGA",2095,0.00559759178278013,"SSP1"
"15186","UGA",2095,0.129894311412391,"SSP2"
"15187","UGA",2095,0.540035743110015,"SSP3"
"15188","UGA",2095,0.487769093336298,"SSP4"
"15189","UGA",2095,0.00538816918958542,"SSP5"
"15190","UGA",2100,0.00415144781758339,"SSP1"
"15191","UGA",2100,0.113387931935284,"SSP2"
"15192","UGA",2100,0.539827686280555,"SSP3"
"15193","UGA",2100,0.487105625887081,"SSP4"
"15194","UGA",2100,0.00398617806809449,"SSP5"
"15195","UKR",2020,0.161735146138572,"SSP1"
"15196","UKR",2020,0.230631041344947,"SSP2"
"15197","UKR",2020,0.25775696090359,"SSP3"
"15198","UKR",2020,0.230746264299618,"SSP4"
"15199","UKR",2020,0.161665619447406,"SSP5"
"15200","UKR",2025,0.123207136537337,"SSP1"
"15201","UKR",2025,0.226697318381765,"SSP2"
"15202","UKR",2025,0.253642360122519,"SSP3"
"15203","UKR",2025,0.227014623363149,"SSP4"
"15204","UKR",2025,0.123055081952791,"SSP5"
"15205","UKR",2030,0.0934278975195973,"SSP1"
"15206","UKR",2030,0.199541962619863,"SSP2"
"15207","UKR",2030,0.250927448157641,"SSP3"
"15208","UKR",2030,0.200083776617372,"SSP4"
"15209","UKR",2030,0.0931928931750668,"SSP5"
"15210","UKR",2035,0.0616170696880062,"SSP1"
"15211","UKR",2035,0.175713520250032,"SSP2"
"15212","UKR",2035,0.249263178175987,"SSP3"
"15213","UKR",2035,0.176453144570376,"SSP4"
"15214","UKR",2035,0.061362191944686,"SSP5"
"15215","UKR",2040,0.0403195771303606,"SSP1"
"15216","UKR",2040,0.154651068843106,"SSP2"
"15217","UKR",2040,0.248255101704235,"SSP3"
"15218","UKR",2040,0.155529205149484,"SSP4"
"15219","UKR",2040,0.0400841771449545,"SSP5"
"15220","UKR",2045,0.0262347756681993,"SSP1"
"15221","UKR",2045,0.13591298574875,"SSP2"
"15222","UKR",2045,0.247567960639101,"SSP3"
"15223","UKR",2045,0.155156753658035,"SSP4"
"15224","UKR",2045,0.0260268551427376,"SSP5"
"15225","UKR",2050,0.0196296008593397,"SSP1"
"15226","UKR",2050,0.119214255423391,"SSP2"
"15227","UKR",2050,0.275337161612216,"SSP3"
"15228","UKR",2050,0.136632991680894,"SSP4"
"15229","UKR",2050,0.0194279282872624,"SSP5"
"15230","UKR",2055,0.0126829592732515,"SSP1"
"15231","UKR",2055,0.104329095400116,"SSP2"
"15232","UKR",2055,0.274805927259256,"SSP3"
"15233","UKR",2055,0.120030723109739,"SSP4"
"15234","UKR",2055,0.0125207529751993,"SSP5"
"15235","UKR",2060,0.00944877611566416,"SSP1"
"15236","UKR",2060,0.0910876403329582,"SSP2"
"15237","UKR",2060,0.274243054090719,"SSP3"
"15238","UKR",2060,0.105185033178451,"SSP4"
"15239","UKR",2060,0.00930479911891132,"SSP5"
"15240","UKR",2065,0.00607530271774065,"SSP1"
"15241","UKR",2065,0.0793448370183874,"SSP2"
"15242","UKR",2065,0.273614648556686,"SSP3"
"15243","UKR",2065,0.0919447473192217,"SSP4"
"15244","UKR",2065,0.00596811438026543,"SSP5"
"15245","UKR",2070,0.00451393302059056,"SSP1"
"15246","UKR",2070,0.0601338638865302,"SSP2"
"15247","UKR",2070,0.272936250468209,"SSP3"
"15248","UKR",2070,0.0700105252376557,"SSP4"
"15249","UKR",2070,0.00442398280525774,"SSP5"
"15250","UKR",2075,0.00335191157963852,"SSP1"
"15251","UKR",2075,0.0521379832336875,"SSP2"
"15252","UKR",2075,0.272233693667808,"SSP3"
"15253","UKR",2075,0.0608571475779776,"SSP4"
"15254","UKR",2075,0.00327786792543235,"SSP5"
"15255","UKR",2080,0.00248806376942021,"SSP1"
"15256","UKR",2080,0.0451548830836525,"SSP2"
"15257","UKR",2080,0.271518037041749,"SSP3"
"15258","UKR",2080,0.0528226274292301,"SSP4"
"15259","UKR",2080,0.00242800975691992,"SSP5"
"15260","UKR",2085,0.00184638871556247,"SSP1"
"15261","UKR",2085,0.0339169263316186,"SSP2"
"15262","UKR",2085,0.270791610870395,"SSP3"
"15263","UKR",2085,0.0457922364166381,"SSP4"
"15264","UKR",2085,0.00179824094914648,"SSP5"
"15265","UKR",2090,0.00136994039521511,"SSP1"
"15266","UKR",2090,0.0293009753605635,"SSP2"
"15267","UKR",2090,0.270056249610947,"SSP3"
"15268","UKR",2090,0.039654697088763,"SSP4"
"15269","UKR",2090,0.00133170162485126,"SSP5"
"15270","UKR",2095,0.00117686097884424,"SSP1"
"15271","UKR",2095,0.0219186509361261,"SSP2"
"15272","UKR",2095,0.269311794552808,"SSP3"
"15273","UKR",2095,0.0297625321616619,"SSP4"
"15274","UKR",2095,0.000986210731556517,"SSP5"
"15275","UKR",2100,0.000873042708908546,"SSP1"
"15276","UKR",2100,0.0189033855635502,"SSP2"
"15277","UKR",2100,0.268563873618659,"SSP3"
"15278","UKR",2100,0.0257113235184476,"SSP4"
"15279","UKR",2100,0.000845715802713761,"SSP5"
"15280","URY",2020,0.192296936151224,"SSP1"
"15281","URY",2020,0.242373613873786,"SSP2"
"15282","URY",2020,0.270587477593554,"SSP3"
"15283","URY",2020,0.270626839056757,"SSP4"
"15284","URY",2020,0.192205222940596,"SSP5"
"15285","URY",2025,0.149411191384965,"SSP1"
"15286","URY",2025,0.214951869769924,"SSP2"
"15287","URY",2025,0.269096724083889,"SSP3"
"15288","URY",2025,0.241360284808249,"SSP4"
"15289","URY",2025,0.149231398303764,"SSP5"
"15290","URY",2030,0.114976178006092,"SSP1"
"15291","URY",2030,0.190183617202043,"SSP2"
"15292","URY",2030,0.268034694649326,"SSP3"
"15293","URY",2030,0.214756386861649,"SSP4"
"15294","URY",2030,0.114723138478812,"SSP5"
"15295","URY",2035,0.0767314897235227,"SSP1"
"15296","URY",2035,0.167812277033215,"SSP2"
"15297","URY",2035,0.239416875793991,"SSP3"
"15298","URY",2035,0.190546050845949,"SSP4"
"15299","URY",2035,0.0764668239119366,"SSP5"
"15300","URY",2040,0.0505291532415902,"SSP1"
"15301","URY",2040,0.147652942183249,"SSP2"
"15302","URY",2040,0.238686520740698,"SSP3"
"15303","URY",2040,0.16853663726583,"SSP4"
"15304","URY",2040,0.0502852604918515,"SSP5"
"15305","URY",2045,0.0379949334932293,"SSP1"
"15306","URY",2045,0.129579270658363,"SSP2"
"15307","URY",2045,0.238037218720658,"SSP3"
"15308","URY",2045,0.148630397399176,"SSP4"
"15309","URY",2045,0.0377593732955766,"SSP5"
"15310","URY",2050,0.0246556682233883,"SSP1"
"15311","URY",2050,0.0994936972147191,"SSP2"
"15312","URY",2050,0.237461082561621,"SSP3"
"15313","URY",2050,0.148318110345637,"SSP4"
"15314","URY",2050,0.0244608891130063,"SSP5"
"15315","URY",2055,0.0159112724963833,"SSP1"
"15316","URY",2055,0.0867543313692065,"SSP2"
"15317","URY",2055,0.236959473973256,"SSP3"
"15318","URY",2055,0.130464756236199,"SSP4"
"15319","URY",2055,0.0181955253477891,"SSP5"
"15320","URY",2060,0.0118318313798722,"SSP1"
"15321","URY",2060,0.0659084835593311,"SSP2"
"15322","URY",2060,0.236523734764474,"SSP3"
"15323","URY",2060,0.114503061668496,"SSP4"
"15324","URY",2060,0.0116828469855304,"SSP5"
"15325","URY",2065,0.0076007703052831,"SSP1"
"15326","URY",2065,0.0572324051813194,"SSP2"
"15327","URY",2065,0.236114950599238,"SSP3"
"15328","URY",2065,0.100288313381863,"SSP4"
"15329","URY",2065,0.00865955099991495,"SSP5"
"15330","URY",2070,0.00564340353921307,"SSP1"
"15331","URY",2070,0.0430948086180181,"SSP2"
"15332","URY",2070,0.235692217561252,"SSP3"
"15333","URY",2070,0.0876636414280183,"SSP4"
"15334","URY",2070,0.00554516465138401,"SSP5"
"15335","URY",2075,0.00361913338974143,"SSP1"
"15336","URY",2075,0.0372129084153784,"SSP2"
"15337","URY",2075,0.235247301457922,"SSP3"
"15338","URY",2075,0.0764861426065852,"SSP4"
"15339","URY",2075,0.00410702017550841,"SSP5"
"15340","URY",2080,0.00268512505723003,"SSP1"
"15341","URY",2080,0.027834294008665,"SSP2"
"15342","URY",2080,0.234798142899232,"SSP3"
"15343","URY",2080,0.0763463812049493,"SSP4"
"15344","URY",2080,0.00262713135646836,"SSP5"
"15345","URY",2085,0.00199200796001251,"SSP1"
"15346","URY",2085,0.0239799274937257,"SSP2"
"15347","URY",2085,0.234355785012401,"SSP3"
"15348","URY",2085,0.0664858816487399,"SSP4"
"15349","URY",2085,0.00194522262182452,"SSP5"
"15350","URY",2090,0.00147787879283403,"SSP1"
"15351","URY",2090,0.0178862117658338,"SSP2"
"15352","URY",2090,0.233914033095941,"SSP3"
"15353","URY",2090,0.0578166211733932,"SSP4"
"15354","URY",2090,0.00144055314758716,"SSP5"
"15355","URY",2095,0.00109637668513283,"SSP1"
"15356","URY",2095,0.0153987250648785,"SSP2"
"15357","URY",2095,0.233462883373864,"SSP3"
"15358","URY",2095,0.0502134729900264,"SSP4"
"15359","URY",2095,0.00106684595488552,"SSP5"
"15360","URY",2100,0.000813292349302715,"SSP1"
"15361","URY",2100,0.0114673533758448,"SSP2"
"15362","URY",2100,0.232987573674384,"SSP3"
"15363","URY",2100,0.0435637173551805,"SSP4"
"15364","URY",2100,0.000790080491149432,"SSP5"
"15365","USA",2020,0.111334066645242,"SSP1"
"15366","USA",2020,0.143815681661286,"SSP2"
"15367","USA",2020,0.163009173221629,"SSP3"
"15368","USA",2020,0.183765987800279,"SSP4"
"15369","USA",2020,0.111332997240898,"SSP5"
"15370","USA",2025,0.074300674204384,"SSP1"
"15371","USA",2025,0.110830630661866,"SSP2"
"15372","USA",2025,0.143488760813517,"SSP3"
"15373","USA",2025,0.183005064474681,"SSP4"
"15374","USA",2025,0.0850088189551017,"SSP5"
"15375","USA",2030,0.0562033270802592,"SSP1"
"15376","USA",2030,0.0967672058570852,"SSP2"
"15377","USA",2030,0.125965516178518,"SSP3"
"15378","USA",2030,0.161421828417921,"SSP4"
"15379","USA",2030,0.0644228440166411,"SSP5"
"15380","USA",2035,0.0423203558786548,"SSP1"
"15381","USA",2035,0.0843390265176486,"SSP2"
"15382","USA",2035,0.11032535089475,"SSP3"
"15383","USA",2035,0.160842538885353,"SSP4"
"15384","USA",2035,0.0485478299744192,"SSP5"
"15385","USA",2040,0.0317572320928279,"SSP1"
"15386","USA",2040,0.0640118493316943,"SSP2"
"15387","USA",2040,0.109981594050801,"SSP3"
"15388","USA",2040,0.160296157428542,"SSP4"
"15389","USA",2040,0.0364342326397818,"SSP5"
"15390","USA",2045,0.0237690128502872,"SSP1"
"15391","USA",2045,0.0555511312772847,"SSP2"
"15392","USA",2045,0.096106757359441,"SSP3"
"15393","USA",2045,0.159766059409465,"SSP4"
"15394","USA",2045,0.031436305942384,"SSP5"
"15395","USA",2050,0.0177573192743723,"SSP1"
"15396","USA",2050,0.0481624273370406,"SSP2"
"15397","USA",2050,0.0958051791619176,"SSP3"
"15398","USA",2050,0.159255031267079,"SSP4"
"15399","USA",2050,0.0234984139392614,"SSP5"
"15400","USA",2055,0.0114595635906554,"SSP1"
"15401","USA",2055,0.0362304703073424,"SSP2"
"15402","USA",2055,0.0835550124806409,"SSP3"
"15403","USA",2055,0.158756142281852,"SSP4"
"15404","USA",2055,0.017532622697781,"SSP5"
"15405","USA",2060,0.00853635566056851,"SSP1"
"15406","USA",2060,0.0313355938048963,"SSP2"
"15407","USA",2060,0.0832898605482607,"SSP3"
"15408","USA",2060,0.158268132526679,"SSP4"
"15409","USA",2060,0.0130629990214153,"SSP5"
"15410","USA",2065,0.00735157851786394,"SSP1"
"15411","USA",2065,0.0234731718899722,"SSP2"
"15412","USA",2065,0.083023725181158,"SSP3"
"15413","USA",2065,0.157785529700608,"SSP4"
"15414","USA",2065,0.0112412303251541,"SSP5"
"15415","USA",2070,0.00547070049608925,"SSP1"
"15416","USA",2070,0.0202664130266342,"SSP2"
"15417","USA",2070,0.0827548415037649,"SSP3"
"15418","USA",2070,0.15730596001055,"SSP4"
"15419","USA",2070,0.00836177115679869,"SSP5"
"15420","USA",2075,0.00406904369769257,"SSP1"
"15421","USA",2075,0.0174901184625482,"SSP2"
"15422","USA",2075,0.0720350665161274,"SSP3"
"15423","USA",2075,0.177234082074757,"SSP4"
"15424","USA",2075,0.00719133546998963,"SSP5"
"15425","USA",2080,0.00350173958311181,"SSP1"
"15426","USA",2080,0.0130553363590783,"SSP2"
"15427","USA",2080,0.0717982650620194,"SSP3"
"15428","USA",2080,0.176713986023391,"SSP4"
"15429","USA",2080,0.00534397147283669,"SSP5"
"15430","USA",2085,0.00260282291711368,"SSP1"
"15431","USA",2085,0.0112561302992297,"SSP2"
"15432","USA",2085,0.0715637871509591,"SSP3"
"15433","USA",2085,0.176199482841136,"SSP4"
"15434","USA",2085,0.00459418293715891,"SSP5"
"15435","USA",2090,0.0022393441002126,"SSP1"
"15436","USA",2090,0.00838919349144862,"SSP2"
"15437","USA",2090,0.0713307026049967,"SSP3"
"15438","USA",2090,0.155430027224519,"SSP4"
"15439","USA",2090,0.00394932291388337,"SSP5"
"15440","USA",2095,0.0016640139366958,"SSP1"
"15441","USA",2095,0.00722896549781742,"SSP2"
"15442","USA",2095,0.0710989121948553,"SSP3"
"15443","USA",2095,0.154974163657913,"SSP4"
"15444","USA",2095,0.00339481429483289,"SSP5"
"15445","USA",2100,0.0014315908559231,"SSP1"
"15446","USA",2100,0.00622827244669748,"SSP2"
"15447","USA",2100,0.0708681967009098,"SSP3"
"15448","USA",2100,0.154522924696142,"SSP4"
"15449","USA",2100,0.00291805672894682,"SSP5"
"15450","VCT",2020,0.226349366604127,"SSP1"
"15451","VCT",2020,0.313011548579376,"SSP2"
"15452","VCT",2020,0.379972850041462,"SSP3"
"15453","VCT",2020,0.346003860994151,"SSP4"
"15454","VCT",2020,0.226215564784255,"SSP5"
"15455","VCT",2025,0.177390596364197,"SSP1"
"15456","VCT",2025,0.280485942068714,"SSP2"
"15457","VCT",2025,0.344462198422272,"SSP3"
"15458","VCT",2025,0.34453746947031,"SSP4"
"15459","VCT",2025,0.177165683572985,"SSP5"
"15460","VCT",2030,0.121048852574874,"SSP1"
"15461","VCT",2030,0.279268858651502,"SSP2"
"15462","VCT",2030,0.343514584792337,"SSP3"
"15463","VCT",2030,0.31151327590667,"SSP4"
"15464","VCT",2030,0.120799024191474,"SSP5"
"15465","VCT",2035,0.0925730152922433,"SSP1"
"15466","VCT",2035,0.249701056845716,"SSP2"
"15467","VCT",2035,0.342662853894072,"SSP3"
"15468","VCT",2035,0.311011177436854,"SSP4"
"15469","VCT",2035,0.0922972557149574,"SSP5"
"15470","VCT",2040,0.0612651215042975,"SSP1"
"15471","VCT",2040,0.222227159160811,"SSP2"
"15472","VCT",2040,0.341755539775431,"SSP3"
"15473","VCT",2040,0.279891776057423,"SSP4"
"15474","VCT",2040,0.0699832018635573,"SSP5"
"15475","VCT",2045,0.0461305730400908,"SSP1"
"15476","VCT",2045,0.174754105183743,"SSP2"
"15477","VCT",2045,0.340883642731148,"SSP3"
"15478","VCT",2045,0.279256492485162,"SSP4"
"15479","VCT",2045,0.0458793904351438,"SSP5"
"15480","VCT",2050,0.029968915097421,"SSP1"
"15481","VCT",2050,0.153831428825514,"SSP2"
"15482","VCT",2050,0.340172610391609,"SSP3"
"15483","VCT",2050,0.250128075432527,"SSP4"
"15484","VCT",2050,0.034296206999418,"SSP5"
"15485","VCT",2055,0.0223376627867046,"SSP1"
"15486","VCT",2055,0.1350378927461,"SSP2"
"15487","VCT",2055,0.339582460748988,"SSP3"
"15488","VCT",2055,0.249623918629437,"SSP4"
"15489","VCT",2055,0.0221338733821437,"SSP5"
"15490","VCT",2060,0.014390387092284,"SSP1"
"15491","VCT",2060,0.11825862413254,"SSP2"
"15492","VCT",2060,0.339058554987494,"SSP3"
"15493","VCT",2060,0.222718841615349,"SSP4"
"15494","VCT",2060,0.0164326199907324,"SSP5"
"15495","VCT",2065,0.0107004566148701,"SSP1"
"15496","VCT",2065,0.103343061990156,"SSP2"
"15497","VCT",2065,0.338541354976405,"SSP3"
"15498","VCT",2065,0.222310234734443,"SSP4"
"15499","VCT",2065,0.0105431342954284,"SSP5"
"15500","VCT",2070,0.00687434928224437,"SSP1"
"15501","VCT",2070,0.0786975044924665,"SSP2"
"15502","VCT",2070,0.337989550725358,"SSP3"
"15503","VCT",2070,0.197591087487158,"SSP4"
"15504","VCT",2070,0.00781241049497354,"SSP5"
"15505","VCT",2075,0.00510464399063028,"SSP1"
"15506","VCT",2075,0.0682687467828993,"SSP2"
"15507","VCT",2075,0.337422999533648,"SSP3"
"15508","VCT",2075,0.197219700024074,"SSP4"
"15509","VCT",2075,0.0050009928195852,"SSP5"
"15510","VCT",2080,0.00327333226281118,"SSP1"
"15511","VCT",2080,0.0514706790183822,"SSP2"
"15512","VCT",2080,0.336877320627717,"SSP3"
"15513","VCT",2080,0.1746690845829,"SSP4"
"15514","VCT",2080,0.00370300237984087,"SSP5"
"15515","VCT",2085,0.00242865343929116,"SSP1"
"15516","VCT",2085,0.0444896643649683,"SSP2"
"15517","VCT",2085,0.336373473877386,"SSP3"
"15518","VCT",2085,0.174342190817877,"SSP4"
"15519","VCT",2085,0.0023683050982546,"SSP5"
"15520","VCT",2090,0.00180167228962071,"SSP1"
"15521","VCT",2090,0.033360454538555,"SSP2"
"15522","VCT",2090,0.335891085313196,"SSP3"
"15523","VCT",2090,0.153912323492249,"SSP4"
"15524","VCT",2090,0.00175331676589945,"SSP5"
"15525","VCT",2095,0.00133641615255348,"SSP1"
"15526","VCT",2095,0.0287832077342494,"SSP2"
"15527","VCT",2095,0.33540802890976,"SSP3"
"15528","VCT",2095,0.153600193173686,"SSP4"
"15529","VCT",2095,0.00129806372971823,"SSP5"
"15530","VCT",2100,0.000991287584825366,"SSP1"
"15531","VCT",2100,0.0215087005951332,"SSP2"
"15532","VCT",2100,0.334902279589359,"SSP3"
"15533","VCT",2100,0.135176135033661,"SSP4"
"15534","VCT",2100,0.00111290730065721,"SSP5"
"15535","VEN",2020,0.237163599604314,"SSP1"
"15536","VEN",2020,0.326164280147914,"SSP2"
"15537","VEN",2020,0.466321632339712,"SSP3"
"15538","VEN",2020,0.394518218220912,"SSP4"
"15539","VEN",2020,0.237065245304605,"SSP5"
"15540","VEN",2025,0.145328394447939,"SSP1"
"15541","VEN",2025,0.262379057448585,"SSP2"
"15542","VEN",2025,0.427202126495723,"SSP3"
"15543","VEN",2025,0.357480339637124,"SSP4"
"15544","VEN",2025,0.145141560962468,"SSP5"
"15545","VEN",2030,0.0975898891997455,"SSP1"
"15546","VEN",2030,0.207803018938293,"SSP2"
"15547","VEN",2030,0.425157897062418,"SSP3"
"15548","VEN",2030,0.322805817808313,"SSP4"
"15549","VEN",2030,0.0973366685006958,"SSP5"
"15550","VEN",2035,0.0562759818108828,"SSP1"
"15551","VEN",2035,0.162516186961906,"SSP2"
"15552","VEN",2035,0.388365483695985,"SSP3"
"15553","VEN",2035,0.29056405612826,"SSP4"
"15554","VEN",2035,0.0560404833444786,"SSP5"
"15555","VEN",2040,0.0367371999508129,"SSP1"
"15556","VEN",2040,0.125770976734021,"SSP2"
"15557","VEN",2040,0.387449729594822,"SSP3"
"15558","VEN",2040,0.260648262470153,"SSP4"
"15559","VEN",2040,0.0365252312036623,"SSP5"
"15560","VEN",2045,0.0238271491406531,"SSP1"
"15561","VEN",2045,0.0964919689507686,"SSP2"
"15562","VEN",2045,0.386820335067443,"SSP3"
"15563","VEN",2045,0.232972740767605,"SSP4"
"15564","VEN",2045,0.0236541598843669,"SSP5"
"15565","VEN",2050,0.0153892108385611,"SSP1"
"15566","VEN",2050,0.0734508220526782,"SSP2"
"15567","VEN",2050,0.352236023953586,"SSP3"
"15568","VEN",2050,0.207523219269184,"SSP4"
"15569","VEN",2050,0.0152493556617216,"SSP5"
"15570","VEN",2055,0.00991398620300416,"SSP1"
"15571","VEN",2055,0.0483438686047587,"SSP2"
"15572","VEN",2055,0.351925100324596,"SSP3"
"15573","VEN",2055,0.184241549199931,"SSP4"
"15574","VEN",2055,0.00980033913913354,"SSP5"
"15575","VEN",2060,0.00637430659652681,"SSP1"
"15576","VEN",2060,0.0363304965258391,"SSP2"
"15577","VEN",2060,0.351584393915265,"SSP3"
"15578","VEN",2060,0.163023287134926,"SSP4"
"15579","VEN",2060,0.00628408761474723,"SSP5"
"15580","VEN",2065,0.00473641835478403,"SSP1"
"15581","VEN",2065,0.0272192865078724,"SSP2"
"15582","VEN",2065,0.351168836523619,"SSP3"
"15583","VEN",2065,0.143785985876928,"SSP4"
"15584","VEN",2065,0.00465669024604967,"SSP5"
"15585","VEN",2070,0.00303833122369244,"SSP1"
"15586","VEN",2070,0.0203429315220919,"SSP2"
"15587","VEN",2070,0.350704872521145,"SSP3"
"15588","VEN",2070,0.126455917941486,"SSP4"
"15589","VEN",2070,0.00297951598965525,"SSP5"
"15590","VEN",2075,0.00225487649930644,"SSP1"
"15591","VEN",2075,0.0151742530849089,"SSP2"
"15592","VEN",2075,0.350232077234578,"SSP3"
"15593","VEN",2075,0.110939914711727,"SSP4"
"15594","VEN",2075,0.00220597918804977,"SSP5"
"15595","VEN",2080,0.00167303958225808,"SSP1"
"15596","VEN",2080,0.0130666518230401,"SSP2"
"15597","VEN",2080,0.349775482737104,"SSP3"
"15598","VEN",2080,0.110763544741742,"SSP4"
"15599","VEN",2080,0.00141049098269983,"SSP5"
"15600","VEN",2085,0.00107186022651161,"SSP1"
